ticker,datetime,close_price,event_code,window_suggested,date
ITRM,2022-01-11 00:06:30.761843,0.4035,E10_FirstGreenBounce,"[-3,+3]",2022-01-11
NAII,2022-01-11 14:30:01.022037,13.36,E10_FirstGreenBounce,"[-3,+3]",2022-01-11
SLGL,2022-01-11 14:30:01.760087,8.21,E10_FirstGreenBounce,"[-3,+3]",2022-01-11
RCMT,2022-01-11 14:30:02.012450,7.02,E10_FirstGreenBounce,"[-3,+3]",2022-01-11
HZN,2022-01-12 00:00:00.007043,8.4,E10_FirstGreenBounce,"[-3,+3]",2022-01-12
CRD.A,2022-01-13 00:00:00.003957,7.79,E10_FirstGreenBounce,"[-3,+3]",2022-01-13
EOLS,2022-01-14 13:49:34.171969,5.0,E10_FirstGreenBounce,"[-3,+3]",2022-01-14
EIGR,2022-01-14 13:58:00.225589,4.43,E10_FirstGreenBounce,"[-3,+3]",2022-01-14
PRFT,2022-01-18 09:20:29.571335,99.93,E10_FirstGreenBounce,"[-3,+3]",2022-01-18
SND,2022-01-18 10:12:08.687381,2.07,E10_FirstGreenBounce,"[-3,+3]",2022-01-18
ATRC,2022-01-18 14:30:00.002427,64.68,E10_FirstGreenBounce,"[-3,+3]",2022-01-18
DCTH,2022-01-19 14:30:01.669052,6.76,E10_FirstGreenBounce,"[-3,+3]",2022-01-19
HZN,2022-01-21 00:00:00.004068,7.61,E10_FirstGreenBounce,"[-3,+3]",2022-01-21
