ticker,datetime,close_price,event_code,window_suggested,date
DCTH,2004-01-07 14:30:01.000000,1.18,E3_PriceSpikeIntraday,N/A,2004-01-07
DCTH,2004-01-08 13:05:10.000000,1.38,E3_PriceSpikeIntraday,N/A,2004-01-08
PRFT,2004-01-13 14:30:46.000000,2.95,E3_PriceSpikeIntraday,N/A,2004-01-13
LPSN,2004-01-21 13:18:03.000000,5.85,E3_PriceSpikeIntraday,N/A,2004-01-21
DCTH,2004-01-26 14:28:43.000000,1.598,E3_PriceSpikeIntraday,N/A,2004-01-26
PRFT,2004-01-27 14:17:19.000000,3.16,E3_PriceSpikeIntraday,N/A,2004-01-27
TACT,2004-02-26 14:30:01.000000,23.5,E3_PriceSpikeIntraday,N/A,2004-02-26
NAII,2004-03-01 13:17:32.000000,7.92,E3_PriceSpikeIntraday,N/A,2004-03-01
DCTH,2004-03-10 13:08:55.000000,1.96,E3_PriceSpikeIntraday,N/A,2004-03-10
DCTH,2004-03-11 13:01:02.000000,2.31,E3_PriceSpikeIntraday,N/A,2004-03-11
DCTH,2004-03-12 13:01:01.000000,3.0,E3_PriceSpikeIntraday,N/A,2004-03-12
LPSN,2004-03-24 13:06:03.000000,4.2,E3_PriceSpikeIntraday,N/A,2004-03-24
DCTH,2004-04-07 13:18:48.000000,2.9,E3_PriceSpikeIntraday,N/A,2004-04-07
QDEL,2004-04-08 12:22:57.000000,6.64,E3_PriceSpikeIntraday,N/A,2004-04-08
CPSS,2004-04-13 13:30:27.000000,4.5,E3_PriceSpikeIntraday,N/A,2004-04-13
MGPI,2004-05-10 12:14:49.000000,33.5,E3_PriceSpikeIntraday,N/A,2004-05-10
NSSC,2004-05-27 13:30:08.000000,7.38,E3_PriceSpikeIntraday,N/A,2004-05-27
RCMT,2004-06-16 13:59:23.000000,5.69,E3_PriceSpikeIntraday,N/A,2004-06-16
RCMT,2004-06-25 13:43:07.000000,6.36,E3_PriceSpikeIntraday,N/A,2004-06-25
NAII,2004-06-30 13:30:10.000000,7.9,E3_PriceSpikeIntraday,N/A,2004-06-30
GRIL,2004-07-09 13:37:49.000000,2.06,E3_PriceSpikeIntraday,N/A,2004-07-09
LPSN,2004-08-17 13:30:21.000000,2.53,E3_PriceSpikeIntraday,N/A,2004-08-17
RCMT,2004-08-24 13:30:58.000000,4.7,E3_PriceSpikeIntraday,N/A,2004-08-24
NAII,2004-08-30 13:20:15.000000,8.81,E3_PriceSpikeIntraday,N/A,2004-08-30
QDEL,2004-10-05 13:30:05.000000,4.8,E3_PriceSpikeIntraday,N/A,2004-10-05
GRIL,2004-10-29 14:36:29.000000,1.62,E3_PriceSpikeIntraday,N/A,2004-10-29
LPSN,2004-11-17 14:27:40.000000,2.07,E3_PriceSpikeIntraday,N/A,2004-11-17
TACT,2004-11-18 14:30:16.000000,20.29,E3_PriceSpikeIntraday,N/A,2004-11-18
GRIL,2004-12-03 18:10:30.000000,1.94,E3_PriceSpikeIntraday,N/A,2004-12-03
PRFT,2005-01-03 14:30:01.000000,6.5,E3_PriceSpikeIntraday,N/A,2005-01-03
GRIL,2005-02-08 15:17:33.000000,2.76,E3_PriceSpikeIntraday,N/A,2005-02-08
PRFT,2005-05-03 13:29:52.000000,6.62,E3_PriceSpikeIntraday,N/A,2005-05-03
DCTH,2005-05-06 13:30:01.000000,2.6,E3_PriceSpikeIntraday,N/A,2005-05-06
DCTH,2005-05-11 13:29:53.000000,2.89,E3_PriceSpikeIntraday,N/A,2005-05-11
SBNY,2005-06-17 13:24:51.000000,24.64,E3_PriceSpikeIntraday,N/A,2005-06-17
GRIL,2005-06-28 13:30:03.000000,3.7,E3_PriceSpikeIntraday,N/A,2005-06-28
ATRC,2005-08-05 15:00:00.000000,12.1,E3_PriceSpikeIntraday,N/A,2005-08-05
RCMT,2005-08-11 13:30:00.000000,7.5,E3_PriceSpikeIntraday,N/A,2005-08-11
GRIL,2005-08-18 13:30:02.000000,3.62,E3_PriceSpikeIntraday,N/A,2005-08-18
GRIL,2005-11-09 14:36:45.000000,4.02,E3_PriceSpikeIntraday,N/A,2005-11-09
NAII,2006-05-01 12:52:51.104000,10.15,E3_PriceSpikeIntraday,N/A,2006-05-01
GRIL,2006-08-09 16:25:51.743000,3.7,E3_PriceSpikeIntraday,N/A,2006-08-09
GRIL,2006-08-14 14:03:47.959000,3.17,E3_PriceSpikeIntraday,N/A,2006-08-14
LPSN,2006-08-17 13:30:03.743000,4.51,E3_PriceSpikeIntraday,N/A,2006-08-17
NAII,2006-08-18 13:30:01.054000,9.4,E3_PriceSpikeIntraday,N/A,2006-08-18
DCTH,2006-10-09 13:30:04.007000,3.11,E3_PriceSpikeIntraday,N/A,2006-10-09
ASTI,2006-10-11 13:29:35.897000,2.78,E3_PriceSpikeIntraday,N/A,2006-10-11
ASTI,2006-10-16 13:45:59.393000,3.09,E3_PriceSpikeIntraday,N/A,2006-10-16
CPSS,2006-10-18 13:30:06.364000,7.0,E3_PriceSpikeIntraday,N/A,2006-10-18
GRIL,2006-11-28 14:30:01.523000,2.8603,E3_PriceSpikeIntraday,N/A,2006-11-28
DCTH,2006-12-14 14:30:01.336000,3.15,E3_PriceSpikeIntraday,N/A,2006-12-14
ASTI,2007-01-22 14:30:00.242000,2.7,E3_PriceSpikeIntraday,N/A,2007-01-22
ASTI,2007-02-23 14:10:59.176000,3.57,E3_PriceSpikeIntraday,N/A,2007-02-23
ASTI,2007-02-26 14:28:31.096000,4.5,E3_PriceSpikeIntraday,N/A,2007-02-26
ASTI,2007-03-01 13:21:03.836000,4.3,E3_PriceSpikeIntraday,N/A,2007-03-01
GRIL,2007-03-08 14:30:00.205000,7.05,E3_PriceSpikeIntraday,N/A,2007-03-08
ASTI,2007-03-13 13:30:01.464000,4.95,E3_PriceSpikeIntraday,N/A,2007-03-13
ASTI,2007-03-14 12:02:58.350000,6.43,E3_PriceSpikeIntraday,N/A,2007-03-14
RCMT,2007-03-21 14:16:29.551000,8.0,E3_PriceSpikeIntraday,N/A,2007-03-21
LPSN,2007-06-13 13:30:00.780000,6.59,E3_PriceSpikeIntraday,N/A,2007-06-13
NSSC,2007-06-13 13:30:00.923000,5.95,E3_PriceSpikeIntraday,N/A,2007-06-13
DCTH,2007-06-13 13:43:11.733000,4.7,E3_PriceSpikeIntraday,N/A,2007-06-13
IDT,2007-08-08 13:29:38.632000,9.53,E3_PriceSpikeIntraday,N/A,2007-08-08
