ticker,datetime,close_price,event_code,window_suggested,date
NAII,2004-03-01 13:17:32.000000,7.92,E8_GapDownViolent,N/A,2004-03-01
TACT,2004-04-05 12:31:19.000000,24.75,E8_GapDownViolent,N/A,2004-04-05
NSSC,2004-04-28 13:30:19.000000,8.62,E8_GapDownViolent,N/A,2004-04-28
TPX,2005-04-26 13:39:08.377000,19.0,E8_GapDownViolent,N/A,2005-04-26
SBNY,2005-06-17 13:24:51.000000,24.64,E8_GapDownViolent,N/A,2005-06-17
GRIL,2005-11-10 14:30:02.000000,3.25,E8_GapDownViolent,N/A,2005-11-10
SND,2006-06-26 13:40:25.695000,10.0,E8_GapDownViolent,N/A,2006-06-26
GRIL,2006-08-10 14:15:31.690000,3.15,E8_GapDownViolent,N/A,2006-08-10
IDT,2006-10-11 13:02:51.486000,13.5,E8_GapDownViolent,N/A,2006-10-11
QDEL,2006-11-02 12:57:59.107000,14.69,E8_GapDownViolent,N/A,2006-11-02
DCTH,2007-10-23 13:01:25.033000,1.27,E8_GapDownViolent,N/A,2007-10-23
VM,2008-01-29 13:11:01.819000,7.54,E8_GapDownViolent,N/A,2008-01-29
MGPI,2008-02-13 14:30:01.183000,8.19,E8_GapDownViolent,N/A,2008-02-13
CPSS,2008-07-09 14:00:36.867000,1.75,E8_GapDownViolent,N/A,2008-07-09
VM,2008-08-14 13:32:39.128000,2.55,E8_GapDownViolent,N/A,2008-08-14
CPSS,2008-08-25 13:30:02.203000,1.68,E8_GapDownViolent,N/A,2008-08-25
IDT,2008-09-17 13:30:01.018000,0.8495,E8_GapDownViolent,N/A,2008-09-17
LPSN,2008-09-30 13:30:04.470000,2.91,E8_GapDownViolent,N/A,2008-09-30
IDT,2008-10-01 13:30:01.512000,0.7,E8_GapDownViolent,N/A,2008-10-01
AGM,2008-10-06 12:00:03.006000,9.0699,E8_GapDownViolent,N/A,2008-10-06
DISCB,2008-10-17 13:39:49.910000,14.0,E8_GapDownViolent,N/A,2008-10-17
GRIL,2008-10-23 14:52:57.787000,0.95,E8_GapDownViolent,N/A,2008-10-23
DISCB,2008-10-31 14:32:45.883000,13.6,E8_GapDownViolent,N/A,2008-10-31
ATRC,2008-11-03 14:17:03.677000,3.85,E8_GapDownViolent,N/A,2008-11-03
PRFT,2008-11-06 14:20:19.597000,4.0,E8_GapDownViolent,N/A,2008-11-06
DISCB,2008-11-06 14:30:01.150000,10.1,E8_GapDownViolent,N/A,2008-11-06
TWER,2008-11-06 14:30:03.617000,0.89,E8_GapDownViolent,N/A,2008-11-06
CPSS,2008-11-18 14:32:52.210000,0.76,E8_GapDownViolent,N/A,2008-11-18
GRIL,2008-11-25 14:42:51.130000,0.75,E8_GapDownViolent,N/A,2008-11-25
CPSS,2008-11-26 15:06:41.897000,0.93,E8_GapDownViolent,N/A,2008-11-26
IDT,2008-12-03 14:13:29.755000,0.44,E8_GapDownViolent,N/A,2008-12-03
DISCB,2008-12-08 14:36:01.023000,15.0,E8_GapDownViolent,N/A,2008-12-08
CPSS,2008-12-09 14:37:13.017000,0.8,E8_GapDownViolent,N/A,2008-12-09
VM,2008-12-22 09:15:09.161000,0.7101,E8_GapDownViolent,N/A,2008-12-22
CPSS,2009-01-05 14:30:02.977000,0.52,E8_GapDownViolent,N/A,2009-01-05
GRIL,2009-01-27 19:21:11.220000,0.71,E8_GapDownViolent,N/A,2009-01-27
USNA,2009-01-29 13:31:59.980000,23.01,E8_GapDownViolent,N/A,2009-01-29
GRIL,2009-01-30 14:30:00.517000,0.65,E8_GapDownViolent,N/A,2009-01-30
DISCB,2009-02-18 14:30:03.223000,13.25,E8_GapDownViolent,N/A,2009-02-18
GRIL,2009-02-18 14:39:31.367000,0.32,E8_GapDownViolent,N/A,2009-02-18
DISCB,2009-02-20 14:30:02.773000,13.05,E8_GapDownViolent,N/A,2009-02-20
MGPI,2009-02-24 14:30:58.650000,0.69,E8_GapDownViolent,N/A,2009-02-24
IDT,2009-02-25 13:56:39.468000,0.91,E8_GapDownViolent,N/A,2009-02-25
GRIL,2009-02-26 14:40:50.633000,0.45,E8_GapDownViolent,N/A,2009-02-26
GRIL,2009-03-05 14:30:00.887000,0.4,E8_GapDownViolent,N/A,2009-03-05
CPSS,2009-03-06 14:30:42.817000,0.35,E8_GapDownViolent,N/A,2009-03-06
RCMT,2009-03-09 13:30:01.940000,0.95,E8_GapDownViolent,N/A,2009-03-09
GRIL,2009-03-09 17:18:32.183000,0.3,E8_GapDownViolent,N/A,2009-03-09
GRIL,2009-03-10 14:46:50.027000,0.46,E8_GapDownViolent,N/A,2009-03-10
NSSC,2009-03-12 13:30:00.903000,1.12,E8_GapDownViolent,N/A,2009-03-12
GRIL,2009-03-12 18:31:08.093000,0.28,E8_GapDownViolent,N/A,2009-03-12
QDEL,2009-03-16 13:14:28.047000,8.0,E8_GapDownViolent,N/A,2009-03-16
IDT,2009-03-17 13:35:02.165000,1.35,E8_GapDownViolent,N/A,2009-03-17
GRIL,2009-03-17 15:46:00.460000,0.171,E8_GapDownViolent,N/A,2009-03-17
CPSS,2009-04-01 13:30:03.430000,0.5,E8_GapDownViolent,N/A,2009-04-01
CPSS,2009-04-24 13:31:11.920000,0.69,E8_GapDownViolent,N/A,2009-04-24
DISCB,2009-05-06 15:28:01.027000,21.0,E8_GapDownViolent,N/A,2009-05-06
TACT,2009-05-08 13:30:00.430000,4.16,E8_GapDownViolent,N/A,2009-05-08
RCMT,2009-05-14 13:08:57.700000,1.56,E8_GapDownViolent,N/A,2009-05-14
DISCB,2009-08-20 14:41:37.467000,24.95,E8_GapDownViolent,N/A,2009-08-20
VM,2009-08-21 12:40:17.365000,4.89,E8_GapDownViolent,N/A,2009-08-21
NAII,2009-09-04 20:00:02.017000,5.02,E8_GapDownViolent,N/A,2009-09-04
DISCB,2009-09-14 17:12:38.710000,27.8901,E8_GapDownViolent,N/A,2009-09-14
NSSC,2009-10-20 13:30:01.230000,1.63,E8_GapDownViolent,N/A,2009-10-20
BSFT,2010-08-11 14:19:37.500000,8.27,E8_GapDownViolent,N/A,2010-08-11
CPSS,2010-08-31 13:30:00.670000,0.81,E8_GapDownViolent,N/A,2010-08-31
DCTH,2011-02-22 11:33:24.297000,7.75,E8_GapDownViolent,N/A,2011-02-22
IDT,2011-10-31 10:10:10.946000,11.96,E8_GapDownViolent,N/A,2011-10-31
DCTH,2011-12-21 12:52:35.947000,2.24,E8_GapDownViolent,N/A,2011-12-21
DCTH,2011-12-23 14:30:00.290000,2.515,E8_GapDownViolent,N/A,2011-12-23
CRD.A,2012-02-13 14:36:32.575000,3.84,E8_GapDownViolent,N/A,2012-02-13
CPSS,2012-03-13 13:22:58.783000,1.56,E8_GapDownViolent,N/A,2012-03-13
ASTI,2012-09-05 11:27:38.526000,1.791,E8_GapDownViolent,N/A,2012-09-05
IDT,2012-09-20 12:40:56.502000,10.45,E8_GapDownViolent,N/A,2012-09-20
