Date,Stock Splits
2023-04-24 00:00:00-04:00,0.03333333333333333
2024-01-30 00:00:00-05:00,0.14285714285714285
2024-06-18 00:00:00-04:00,0.07692307692307693
2025-02-24 00:00:00-05:00,0.058823529411764705
